date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:00	7396/7396	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/picks-theorem.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/picks-theorem.html	(from https://cp-algorithms.com/)
20:42:01	9426/9426	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/lattice-points.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/lattice-points.html	(from https://cp-algorithms.com/)
20:42:02	9450/9450	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/grahams-scan-convex-hull.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/grahams-scan-convex-hull.html	(from https://cp-algorithms.com/)
20:42:03	13725/13725	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/convex_hull_trick.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/convex_hull_trick.html	(from https://cp-algorithms.com/)
20:42:04	14047/14047	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/intersecting_segments.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/intersecting_segments.html	(from https://cp-algorithms.com/)
20:42:05	16751/16751	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/point-location.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/point-location.html	(from https://cp-algorithms.com/)
20:42:06	17181/17181	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/nearest_points.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/nearest_points.html	(from https://cp-algorithms.com/)
20:42:07	18154/18154	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/delaunay.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/delaunay.html	(from https://cp-algorithms.com/)
20:42:08	15536/15536	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/vertical_decomposition.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/vertical_decomposition.html	(from https://cp-algorithms.com/)
20:42:09	29882/29882	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/halfplane-intersection.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/halfplane-intersection.html	(from https://cp-algorithms.com/)
20:42:10	13546/13546	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/breadth-first-search.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/breadth-first-search.html	(from https://cp-algorithms.com/)
20:42:11	14267/14267	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/depth-first-search.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/depth-first-search.html	(from https://cp-algorithms.com/)
20:42:12	6884/6884	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/search-for-connected-components.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/search-for-connected-components.html	(from https://cp-algorithms.com/)
20:42:13	10600/10600	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/bridge-searching.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/bridge-searching.html	(from https://cp-algorithms.com/)
20:42:14	19610/19610	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/bridge-searching-online.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/bridge-searching-online.html	(from https://cp-algorithms.com/)
20:42:15	9309/9309	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/cutpoints.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/cutpoints.html	(from https://cp-algorithms.com/)
20:42:16	17812/17812	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/strongly-connected-components.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/strongly-connected-components.html	(from https://cp-algorithms.com/)
20:42:17	8876/8876	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/strong-orientation.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/strong-orientation.html	(from https://cp-algorithms.com/)
20:42:18	19201/19201	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/dijkstra.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/dijkstra.html	(from https://cp-algorithms.com/)
20:42:19	11620/11620	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/dijkstra_sparse.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/dijkstra_sparse.html	(from https://cp-algorithms.com/)
20:42:20	21399/21399	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/bellman_ford.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/bellman_ford.html	(from https://cp-algorithms.com/)
20:42:21	9283/9283	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/01_bfs.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/01_bfs.html	(from https://cp-algorithms.com/)
20:42:22	7867/7867	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/desopo_pape.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/desopo_pape.html	(from https://cp-algorithms.com/)
20:42:23	17426/17426	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/all-pair-shortest-path-floyd-warshall.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/all-pair-shortest-path-floyd-warshall.html	(from https://cp-algorithms.com/)
20:42:24	9734/9734	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/fixed_length_paths.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/fixed_length_paths.html	(from https://cp-algorithms.com/)
20:42:25	15622/15622	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/mst_prim.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/mst_prim.html	(from https://cp-algorithms.com/)
20:42:26	14959/14959	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/mst_kruskal.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/mst_kruskal.html	(from https://cp-algorithms.com/)
20:42:27	6672/6672	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/mst_kruskal_with_dsu.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/mst_kruskal_with_dsu.html	(from https://cp-algorithms.com/)
20:42:28	12444/12444	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/second_best_mst.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/second_best_mst.html	(from https://cp-algorithms.com/)
20:42:29	6932/6932	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/kirchhoff-theorem.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/kirchhoff-theorem.html	(from https://cp-algorithms.com/)
20:42:30	19851/19851	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/pruefer_code.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/pruefer_code.html	(from https://cp-algorithms.com/)
20:42:31	8400/8400	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/finding-cycle.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/finding-cycle.html	(from https://cp-algorithms.com/)
20:42:32	8397/8397	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/finding-negative-cycle-in-graph.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/finding-negative-cycle-in-graph.html	(from https://cp-algorithms.com/)
20:42:36	10815/10815	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/euler_path.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/euler_path.html	(from https://cp-algorithms.com/)
20:42:37	12679/12679	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/lca.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/lca.html	(from https://cp-algorithms.com/)
20:42:37	8534/8534	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/lca_binary_lifting.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/lca_binary_lifting.html	(from https://cp-algorithms.com/)
20:42:38	14564/14564	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/lca_farachcoltonbender.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/lca_farachcoltonbender.html	(from https://cp-algorithms.com/)
20:42:43	8497/8497	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/rmq_linear.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/rmq_linear.html	(from https://cp-algorithms.com/)
20:42:44	9066/9066	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/lca_tarjan.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/lca_tarjan.html	(from https://cp-algorithms.com/)
20:42:44	16379/16379	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/edmonds_karp.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/edmonds_karp.html	(from https://cp-algorithms.com/)
20:42:45	12654/12654	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/push-relabel.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/push-relabel.html	(from https://cp-algorithms.com/)
20:42:46	7211/7211	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/push-relabel-faster.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/push-relabel-faster.html	(from https://cp-algorithms.com/)
20:42:47	11712/11712	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/dinic.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/dinic.html	(from https://cp-algorithms.com/)
20:42:48	11730/11730	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/mpm.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/mpm.html	(from https://cp-algorithms.com/)
20:42:49	8767/8767	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/flow_with_demands.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/flow_with_demands.html	(from https://cp-algorithms.com/)
20:42:50	11710/11710	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/min_cost_flow.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/min_cost_flow.html	(from https://cp-algorithms.com/)
20:42:51	9435/9435	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/Assignment-problem-min-flow.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/Assignment-problem-min-flow.html	(from https://cp-algorithms.com/)
20:42:52	6717/6717	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/bipartite-check.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/bipartite-check.html	(from https://cp-algorithms.com/)
20:42:54	19569/19569	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/kuhn_maximum_bipartite_matching.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/kuhn_maximum_bipartite_matching.html	(from https://cp-algorithms.com/)
20:42:54	9115/9115	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/topological-sort.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/topological-sort.html	(from https://cp-algorithms.com/)
20:42:55	9953/9953	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/edge_vertex_connectivity.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/edge_vertex_connectivity.html	(from https://cp-algorithms.com/)
20:42:56	12548/12548	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/tree_painting.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/tree_painting.html	(from https://cp-algorithms.com/)
20:42:57	12991/12991	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/2SAT.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/2SAT.html	(from https://cp-algorithms.com/)
20:42:58	16729/16729	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/graph/hld.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/graph/hld.html	(from https://cp-algorithms.com/)
20:42:59	7220/7220	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/sequences/rmq.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/sequences/rmq.html	(from https://cp-algorithms.com/)
20:43:00	18701/18701	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/sequences/longest_increasing_subsequence.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/sequences/longest_increasing_subsequence.html	(from https://cp-algorithms.com/)
20:43:01	14334/14334	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/others/maximum_average_segment.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/others/maximum_average_segment.html	(from https://cp-algorithms.com/)
20:43:02	6199/6199	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/sequences/k-th.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/sequences/k-th.html	(from https://cp-algorithms.com/)
20:43:03	14468/14468	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/game_theory/games_on_graphs.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/game_theory/games_on_graphs.html	(from https://cp-algorithms.com/)
20:43:06	15540/15540	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/game_theory/sprague-grundy-nim.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/game_theory/sprague-grundy-nim.html	(from https://cp-algorithms.com/)
20:43:08	8448/8448	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/schedules/schedule_one_machine.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/schedules/schedule_one_machine.html	(from https://cp-algorithms.com/)
20:43:09	9216/9216	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/schedules/schedule_two_machines.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/schedules/schedule_two_machines.html	(from https://cp-algorithms.com/)
20:43:10	6841/6841	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/schedules/schedule-with-completion-duration.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/schedules/schedule-with-completion-duration.html	(from https://cp-algorithms.com/)
20:43:11	11308/11308	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/others/josephus_problem.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/others/josephus_problem.html	(from https://cp-algorithms.com/)
20:43:12	6803/6803	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/others/15-puzzle.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/others/15-puzzle.html	(from https://cp-algorithms.com/)
20:43:13	13027/13027	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/others/stern_brocot_tree_farey_sequences.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/others/stern_brocot_tree_farey_sequences.html	(from https://cp-algorithms.com/)
20:43:14	11453/11453	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/contrib.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/contrib.html	(from https://cp-algorithms.com/)
20:43:15	10722/10722	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Aug%202021%2018:43:16%20GMT	https://cp-algorithms.com/test.php	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/test.php	(from https://cp-algorithms.com/)
20:43:17	49389/49389	---MC-	200	added ('OK')	text/javascript	date:Tue,%2013%20Jul%202021%2018:24:06%20GMT	https://www.google-analytics.com/analytics.js	/storage/emulated/0/HTTrack/Websites/cp-algorithms/www.google-analytics.com/analytics.js	(from https://cp-algorithms.com/)
20:43:18	26083/26083	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/sieve_eratosthenes.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/sieve_eratosthenes.png	(from https://cp-algorithms.com/algebra/sieve-of-eratosthenes.html)
20:43:18	9132/9132	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/pollard_rho.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/pollard_rho.png	(from https://cp-algorithms.com/algebra/factorization.html)
20:43:26	6494/6494	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/DSU_example.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/DSU_example.png	(from https://cp-algorithms.com/data_structures/disjoint_set_union.html)
20:43:27	119480/119480	---M--	200	added ('OK')	image/jpeg	etag:%225a65dac1-1d2b8%22	http://ternary.3neko.ru/photo/setun1_small.jpg	/storage/emulated/0/HTTrack/Websites/cp-algorithms/ternary.3neko.ru/photo/setun1_small.jpg	(from https://cp-algorithms.com/algebra/balanced-ternary.html)
20:43:28	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Aug%202021%2018:43:28%20GMT	http://www.cis.upenn.edu/~sanjeev/papers/soda14_disjoint_set_union.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/www.cis.upenn.edu/_sanjeev/papers/soda14_disjoint_set_union.a1.delayed	(from https://cp-algorithms.com/data_structures/disjoint_set_union.html)
20:43:28	10231/10231	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/DSU_path_compression.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/DSU_path_compression.png	(from https://cp-algorithms.com/data_structures/disjoint_set_union.html)
20:43:29	7569/7569	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/binary_indexed_tree.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/binary_indexed_tree.png	(from https://cp-algorithms.com/data_structures/fenwick.html)
20:43:32	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Aug%202021%2018:43:31%20GMT	http://ioinformatics.org/oi/pdf/v9_2015_39_44.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/ioinformatics.org/oi/pdf/v9_2015_39_44.a4.delayed	(from https://cp-algorithms.com/data_structures/fenwick.html)
20:43:32	312707/312707	---M--	200	added ('OK')	application/pdf	etag:%224c583-5122672584d00%22	https://www.cis.upenn.edu/~sanjeev/papers/soda14_disjoint_set_union.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/www.cis.upenn.edu/_sanjeev/papers/soda14_disjoint_set_union.pdf	(from https://cp-algorithms.com/data_structures/disjoint_set_union.html)
20:43:32	96/96	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Aug%202021%2018:43:33%20GMT	https://ioinformatics.org/oi/pdf/v9_2015_39_44.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/ioinformatics.org/oi/pdf/v9_2015_39_44.a5.delayed	(from https://cp-algorithms.com/data_structures/fenwick.html)
20:43:34	642736/642736	---M--	200	added ('OK')	application/pdf	etag:W/%229ceb0-17676d04657%22	https://ioinformatics.org/journal/v9_2015_39_44.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/ioinformatics.org/journal/v9_2015_39_44.pdf	(from https://cp-algorithms.com/data_structures/fenwick.html)
20:43:34	9829/9829	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/sum-segment-tree.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/sum-segment-tree.png	(from https://cp-algorithms.com/data_structures/segment_tree.html)
20:43:35	10766/10766	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/sum-segment-tree-query.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/sum-segment-tree-query.png	(from https://cp-algorithms.com/data_structures/segment_tree.html)
20:43:36	10439/10439	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/sum-segment-tree-update.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/sum-segment-tree-update.png	(from https://cp-algorithms.com/data_structures/segment_tree.html)
20:43:39	360896/360896	---M--	200	added ('OK')	application/pdf	etag:%22581c0-3abdfc73f40c0%22	https://www.cs.cmu.edu/~scandal/papers/treaps-spaa98.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/www.cs.cmu.edu/_scandal/papers/treaps-spaa98.pdf	(from https://cp-algorithms.com/data_structures/treap.html)
20:43:39	25074/25074	---M--	200	added ('OK')	application/pdf	etag:%22482dfd-61f2-51db0a25621fa%22	https://onlinejudge.org/external/125/12524.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/onlinejudge.org/external/125/12524.pdf	(from https://cp-algorithms.com/dynamic_programming/divide-and-conquer-dp.html)
20:43:40	39916/39916	---M--	200	added ('OK')	application/pdf	etag:%22482d1c-9bec-51db0a24fac55%22	https://onlinejudge.org/external/125/12594.pdf	/storage/emulated/0/HTTrack/Websites/cp-algorithms/onlinejudge.org/external/125/12594.pdf	(from https://cp-algorithms.com/dynamic_programming/divide-and-conquer-dp.html)
20:43:44	3462/3462	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/SA.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/SA.png	(from https://cp-algorithms.com/string/suffix-automaton.html)
20:43:50	4272/4272	---M-Z	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/img/SAa.png	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/img/SAa.png	(from https://cp-algorithms.com/string/suffix-automaton.html)
